iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,model_backward_time,model_backward_time_cpu,model_backward_time_sum,model_backward_time_sum_cpu,model_save_time,model_save_time_cpu,model_save_time_sum,model_save_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
1569,1.6020408163265305,63364,113.789202432,11.9,10.49767936,24.8178924405318,0.5680341720581055,0.5385665200000176,766.1264736652374,748.4971724959993,0.07690119743347168,0.04934529999991355,26.18020009994507,16.217772844999757,0.4910552501678467,0.4891475700000001,739.8553791046143,732.100865701,0.16692757606506348,0.16626139000004514,255.09099745750427,250.30428525199858,0.323559045791626,0.3223300399999971,483.1275818347931,480.50750827899816,8.821487426757812e-06,8.610000008957286e-06,0.3445553779602051,0.22507035999880287,0.049694910645484924,0.9833777159931034,0.985696,0.99598646,0.95707357,0.86200583,0.93654436
1570,1.603061224489796,12804,113.78886656,11.9,10.49767936,24.8178924405318,0.4725503921508789,0.4706287900000916,766.5990240573883,748.9678012859994,0.0001087188720703125,0.00010886000006848917,26.18030881881714,16.217881704999826,0.4723970890045166,0.47046647999991364,740.3277761936188,732.5713321809999,0.16018104553222656,0.15952760000004673,255.2511785030365,250.46381285199863,0.3112666606903076,0.31001874000003227,483.4388484954834,480.8175270189982,8.58306884765625e-06,8.38999994812184e-06,0.34456396102905273,0.225078749998751,0.04609401524066925,0.9848525562368345,0.9896443,0.995763,0.96889484,0.86483735,0.9379874
1571,1.6040816326530611,67460,113.837268992,11.9,10.49767936,24.8178924405318,0.4479529857635498,0.4457974900000181,767.0469770431519,749.4135987759994,0.0005900859832763672,0.0005846899999824018,26.180898904800415,16.21846639499981,0.4473140239715576,0.44513411000002634,740.7750902175903,733.0164662909999,0.15229201316833496,0.15153888999998344,255.40347051620483,250.6153517419986,0.2946503162384033,0.29323108000005504,483.7334988117218,481.11075809899825,8.821487426757812e-06,8.569999977225962e-06,0.3445727825164795,0.22508731999872822,0.05161413922905922,0.9837812253056764,0.9904963,0.99502385,0.9069575,0.84488565,0.9398233
1572,1.6051020408163266,55172,113.837068288,11.9,10.49767936,24.8178924405318,0.4684932231903076,0.46651535000000877,767.5154702663422,749.8801141259994,0.00011038780212402344,0.00012830999992274883,26.18100929260254,16.21859470499973,0.4683377742767334,0.4663429199999882,741.2434279918671,733.4828092109999,0.1600189208984375,0.15933076999999685,255.56348943710327,250.7746825119986,0.3074836730957031,0.30616273999999066,484.0409824848175,481.41692083899824,8.344650268554688e-06,8.5499999613603e-06,0.34458112716674805,0.22509586999868958,0.046458229422569275,0.9846326498062027,0.9897132,0.99698526,0.93458885,0.83310306,0.9392287
1573,1.6061224489795918,69508,113.774129152,11.9,10.49767936,24.8178924405318,0.43280792236328125,0.4270633500000258,767.9482781887054,750.3071774759994,0.014827489852905273,0.01075831000002836,26.195836782455444,16.22935301499976,0.41790056228637695,0.4162302700000282,741.6613285541534,733.8990394809999,0.14968180656433105,0.14907642000002852,255.7131712436676,250.92375893199863,0.26762938499450684,0.26657035999994605,484.308611869812,481.6834911989982,8.58306884765625e-06,8.520000051248644e-06,0.3445897102355957,0.22510438999874083,0.04557524621486664,0.9847332792324524,0.9918173,0.99555516,0.87550104,0.8569606,0.9404645
1574,1.6071428571428572,56068,113.798680576,11.9,10.49767936,24.8178924405318,0.506122350692749,0.4999416900000142,768.4544005393982,750.8071191659994,0.01642155647277832,0.012226859999941553,26.212258338928223,16.2415798749997,0.48961663246154785,0.487634039999989,742.150945186615,734.3866735209999,0.16636037826538086,0.1655788799999982,255.87953162193298,251.08933781199863,0.32213497161865234,0.32091993000005914,484.63074684143066,482.00441112899824,9.059906005859375e-06,9.19999990856013e-06,0.34459877014160156,0.2251135899986494,0.04854799807071686,0.984125555431055,0.9914455,0.9959565,0.90504766,0.86085075,0.93769026
1575,1.6081632653061224,50820,113.79890176,11.9,10.49767936,24.8178924405318,0.47334933280944824,0.47132201099998383,768.9277498722076,751.2784411769994,0.0005850791931152344,0.00012798000000202592,26.212843418121338,16.241707854999703,0.47272205352783203,0.47066287100005866,742.6236672401428,734.857336392,0.16195106506347656,0.16111159099989436,256.04148268699646,251.25044940299853,0.31040310859680176,0.3091920699999946,484.94114995002747,482.31360319899824,9.059906005859375e-06,8.849999971971556e-06,0.3446078300476074,0.22512243999862136,0.04503107815980911,0.9846961570727017,0.9935622,0.99630505,0.8895855,0.86942405,0.93435025
1576,1.6091836734693878,82564,113.888198656,11.9,10.49767936,24.8178924405318,0.4530963897705078,0.4511756599999899,769.3808462619781,751.7296168369994,0.00010943412780761719,0.00010968000003686029,26.212952852249146,16.24181753499974,0.45294189453125,0.451012080000055,743.0766091346741,735.308348472,0.1526782512664795,0.15195282000001953,256.19416093826294,251.40240222299855,0.29935336112976074,0.2981394700000237,485.2405033111572,482.61174266899826,9.059906005859375e-06,9.06000002487417e-06,0.3446168899536133,0.22513149999864623,0.04808490350842476,0.9844980447714371,0.990214,0.99608964,0.94390756,0.83584106,0.9378975
1577,1.610204081632653,98308,113.95551232,11.9,10.49767936,24.8178924405318,0.5877187252044678,0.5429052499999898,769.9685649871826,752.2725220869994,0.10456085205078125,0.06224574999998822,26.317513704299927,16.304063284999728,0.4830782413482666,0.48058390999995027,743.5596873760223,735.788932382,0.1644432544708252,0.16349413000000368,256.35860419273376,251.56589635299855,0.318056583404541,0.3165233500000113,485.55855989456177,482.9282660189983,1.0013580322265625e-05,9.810000051402312e-06,0.34462690353393555,0.22514130999869764,0.04656706377863884,0.9843384902171154,0.9915996,0.99611145,0.9292948,0.8156089,0.9371618
1578,1.6112244897959183,49540,113.801560064,11.9,10.49767936,24.8178924405318,0.4962618350982666,0.47319359999994504,770.4648268222809,752.7457156869993,0.00013709068298339844,0.00013727999998991436,26.31765079498291,16.304200564999718,0.496077299118042,0.4730100699999866,744.0557646751404,736.261942452,0.18339276313781738,0.16158318999998755,256.5419969558716,251.72747954299854,0.312272310256958,0.3110204800000247,485.8708322048187,483.2392864989983,8.821487426757812e-06,8.95999994554586e-06,0.3446357250213623,0.22515026999864318,0.049188628792762756,0.9833613303428148,0.9869604,0.9956424,0.92988527,0.8125075,0.943102
1579,1.6122448979591837,3204,113.944395776,11.9,10.49767936,24.8178924405318,0.48856234550476074,0.48664532999998755,770.9533891677856,753.2323610169993,0.000125885009765625,0.00012612000000444823,26.317776679992676,16.304326684999722,0.48838376998901367,0.48645501999999397,744.5441484451294,736.748397472,0.16740751266479492,0.16667905000008432,256.7094044685364,251.89415859299862,0.32012367248535156,0.31891467999992074,486.1909558773041,483.5582011789982,9.5367431640625e-06,9.490000024925394e-06,0.34464526176452637,0.2251597599986681,0.04372820630669594,0.9857259073037886,0.9914902,0.99667585,0.9506614,0.8856942,0.9367214
1580,1.613265306122449,60548,113.891274752,11.9,10.49767936,24.8178924405318,0.46454906463623047,0.4618186400000468,771.4179382324219,753.6941796569994,0.00011491775512695312,0.00011481999990792247,26.317891597747803,16.30444150499963,0.4643888473510742,0.46164983999995,745.0085372924805,737.2100473119999,0.15715909004211426,0.15659667999989324,256.8665635585785,252.05075527299852,0.30626583099365234,0.30406857000002674,486.49722170829773,483.86226974899824,9.5367431640625e-06,9.610000006432529e-06,0.34465479850769043,0.22516936999867454,0.04911903664469719,0.9838673059459127,0.988173,0.9961639,0.945972,0.8957346,0.9326557
1581,1.6142857142857143,108036,113.816776704,11.9,10.49767936,24.8178924405318,0.5081567764282227,0.49348042100007206,771.9260950088501,754.1876600779995,0.02990102767944336,0.017301309999993464,26.347792625427246,16.321742814999624,0.4781820774078369,0.47610941100003856,745.4867193698883,737.686156723,0.1637897491455078,0.1630399609999813,257.030353307724,252.2137952339985,0.3138296604156494,0.31251341000006505,486.8110513687134,484.1747831589983,8.344650268554688e-06,8.360000038010185e-06,0.344663143157959,0.22517772999871255,0.05273961275815964,0.9833515192986999,0.9878172,0.9945478,0.9707277,0.83977234,0.9354743
1582,1.6153061224489795,120836,113.502547968,11.8,10.49767936,24.8178924405318,0.4643094539642334,0.4625067400000944,772.3904044628143,754.6501668179995,0.00010752677917480469,0.00010789999998905841,26.34790015220642,16.321850714999613,0.4641563892364502,0.46234542000001966,745.9508757591248,738.148502143,0.15665292739868164,0.15610775999994075,257.1870062351227,252.36990299399844,0.30657124519348145,0.30530615999998645,487.11762261390686,484.4800893189983,9.5367431640625e-06,9.509999927104218e-06,0.34467267990112305,0.22518723999863965,0.05494926869869232,0.9824370707153348,0.9846765,0.9961257,0.9290441,0.84343183,0.93786705
1583,1.616326530612245,94596,113.386713088,11.8,10.49767936,24.8178924405318,0.4941592216491699,0.49191237000002275,772.8845636844635,755.1420791879996,0.0006108283996582031,0.00014705000000958535,26.34851098060608,16.321997764999622,0.4934980869293213,0.49121760000002723,746.4443738460541,738.639719743,0.1703634262084961,0.16949166999995668,257.3573696613312,252.5393946639984,0.3227219581604004,0.3213243100000227,487.44034457206726,484.8014136289983,1.0251998901367188e-05,9.949999935088272e-06,0.3446829319000244,0.22519718999857474,0.04873534291982651,0.9836689242227861,0.99051505,0.99625015,0.8964286,0.8619907,0.93118316
1584,1.6173469387755102,52228,113.300803584,11.8,10.49767936,24.8178924405318,0.46538567543029785,0.4634671899999603,773.3499493598938,755.6055463779995,0.00012183189392089844,0.00012211999990086042,26.3486328125,16.322119884999523,0.46521472930908203,0.46328641000002335,746.9095885753632,739.103006153,0.1589202880859375,0.1581884299999956,257.5162899494171,252.6975830939984,0.30530619621276855,0.30413123999994696,487.74565076828003,485.10554486899827,8.58306884765625e-06,8.500000035382982e-06,0.34469151496887207,0.22520568999861013,0.052467264235019684,0.9825414919721004,0.98945624,0.9954532,0.85551125,0.84963197,0.9345559
1585,1.6183673469387756,99588,113.33165056,11.8,10.49767936,24.8178924405318,0.5142195224761963,0.4949098000000731,773.86416888237,756.1004561779996,0.05785083770751953,0.040366819999917425,26.40648365020752,16.36248670499944,0.45629096031188965,0.45446064999998725,747.365879535675,739.557466803,0.15595173835754395,0.15528721999999107,257.67224168777466,252.85287031399838,0.29931640625,0.29812499000001935,488.04496717453003,485.4036698589983,9.298324584960938e-06,9.290000093642448e-06,0.34470081329345703,0.22521497999870377,0.05007381737232208,0.9836862057303751,0.9908939,0.9953217,0.8321591,0.87746835,0.93871623
1586,1.6193877551020408,71428,113.513213952,11.8,10.49767936,24.8178924405318,0.5416145324707031,0.5218443300000217,774.4057834148407,756.6223005079996,0.058449745178222656,0.04009926000003361,26.464933395385742,16.402585964999474,0.48308229446411133,0.4816670399999339,747.8489618301392,740.039133843,0.16496729850769043,0.16480912999998054,257.83720898628235,253.01767944399836,0.317507266998291,0.316259549999927,488.3624744415283,485.7199294089982,9.298324584960938e-06,9.409999961462745e-06,0.344710111618042,0.22522438999866523,0.05291840061545372,0.9836204791190248,0.98774505,0.9964906,0.8811864,0.849467,0.94205123
1587,1.620408163265306,29188,113.453654016,11.8,10.49767936,24.8178924405318,0.46001338958740234,0.4581575210000892,774.8657968044281,757.0804580289997,0.0005888938903808594,0.0002455000000054497,26.465522289276123,16.40283146499948,0.4593806266784668,0.45750075099999776,748.3083424568176,740.4966345939999,0.15678906440734863,0.15607477100002143,257.9939980506897,253.17375421499838,0.30222320556640625,0.30106309999996483,488.6646976470947,486.0209925089982,8.344650268554688e-06,8.489999913763313e-06,0.34471845626831055,0.225232879998579,0.04942285269498825,0.983559807374567,0.98733675,0.9954293,0.93316936,0.8452864,0.93954885
1588,1.6214285714285714,87812,113.993383936,11.9,10.49767936,24.8178924405318,0.48450160026550293,0.4825690999999779,775.3502984046936,757.5630271289997,0.00010561943054199219,0.0001060299999835479,26.465627908706665,16.402937494999463,0.48435187339782715,0.4824115300000358,748.7926943302155,740.979046124,0.16473126411437988,0.16407817999993313,258.1587293148041,253.33783239499832,0.3187103271484375,0.31741375000001426,488.98340797424316,486.3384062589982,9.5367431640625e-06,9.259999956157117e-06,0.3447279930114746,0.22524213999853515,0.04516870900988579,0.9853206160937426,0.99198806,0.99633676,0.95989466,0.84436995,0.93592477
1589,1.6224489795918366,95108,113.911824384,11.9,10.49767936,24.8178924405318,0.463029146194458,0.46109134999994694,775.8133275508881,758.0241184789996,0.0005803108215332031,0.00012162000007265306,26.4662082195282,16.403059114999536,0.4624061584472656,0.4604375200000277,749.2551004886627,741.439483644,0.15793776512145996,0.15721980000000713,258.31666707992554,253.49505219499832,0.30408382415771484,0.30285054000000855,489.2874917984009,486.6412567989982,8.106231689453125e-06,8.200000024771725e-06,0.34473609924316406,0.22525033999855992,0.05002809315919876,0.9830777459722214,0.9911653,0.99450934,0.95724106,0.83701867,0.9323786
1590,1.623469387755102,25732,113.579057152,11.8,10.49767936,24.8178924405318,0.5230121612548828,0.516567309999914,776.336339712143,758.5406857889996,0.016149282455444336,0.011722500000018954,26.482357501983643,16.414781614999555,0.5067815780639648,0.5047687700000552,749.7618820667267,741.9442524140001,0.17421793937683105,0.17350856999996722,258.49088501930237,253.6685607649983,0.331951379776001,0.33065469000007397,489.6194431781769,486.9719114889983,8.344650268554688e-06,8.32000000627886e-06,0.3447444438934326,0.2252586599985662,0.044830482453107834,0.9846631738868937,0.9928073,0.995844,0.95308024,0.8222379,0.93605345
1591,1.6244897959183673,36100,113.579077632,11.8,10.49767936,24.8178924405318,0.4662156105041504,0.46429258000000573,776.8025553226471,759.0049783689996,0.0005934238433837891,0.0006139700000176163,26.482950925827026,16.415395584999573,0.46556854248046875,0.4636191999999255,750.2274506092072,742.407871614,0.15882062911987305,0.15808545000004415,258.64970564842224,253.82664621499833,0.306351900100708,0.3051435600000332,489.9257950782776,487.2770550489983,1.239776611328125e-05,1.196999994590442e-05,0.3447568416595459,0.2252706299985121,0.05052478238940239,0.9835057752941676,0.98519385,0.99681056,0.94204134,0.8496434,0.937633
1592,1.6255102040816327,37892,114.673897472,11.9,10.49767936,24.8178924405318,0.4466416835784912,0.4448196700000153,777.2491970062256,759.4497980389996,0.00014662742614746094,0.00014702999999371968,26.483097553253174,16.415542614999566,0.44645047187805176,0.44460924999998497,750.6739010810852,742.852480864,0.15163040161132812,0.15097477000006165,258.80133605003357,253.9776209849984,0.2937617301940918,0.2925792000000911,490.2195568084717,487.5696342489984,9.059906005859375e-06,9.040000009008509e-06,0.34476590156555176,0.22527966999852111,0.04797835648059845,0.9842241863914172,0.98753476,0.995178,0.9493671,0.85659397,0.9393888
1593,1.626530612244898,116996,113.929474048,11.9,10.49767936,24.8178924405318,0.46329784393310547,0.4611340010000049,777.7124948501587,759.9109320399996,0.000598907470703125,0.0003342999999631502,26.483696460723877,16.41587691499953,0.46265411376953125,0.4604677709999123,751.1365551948547,743.3129486349999,0.15800070762634277,0.15717062999999598,258.9593367576599,254.1347916149984,0.3042895793914795,0.3029384909999635,490.52384638786316,487.87257273999836,8.344650268554688e-06,8.180000008906063e-06,0.3447742462158203,0.22528784999853002,0.04942835122346878,0.9836392001902283,0.98995566,0.9945579,0.944,0.8808522,0.9325888
1594,1.6275510204081634,36868,113.877020672,11.9,10.49767936,24.8178924405318,0.4822666645050049,0.4757333600000493,778.1947615146637,760.3866653999996,0.015634536743164062,0.011326989999929538,26.49933099746704,16.42720390499946,0.4665532112121582,0.4643313499999522,751.6031084060669,743.7772799849998,0.15898346900939941,0.15820992999999817,259.1183202266693,254.2930015449984,0.30698394775390625,0.3055435700000544,490.83083033561707,488.1781163099984,8.58306884765625e-06,8.859999979904387e-06,0.34478282928466797,0.22529670999850993,0.05159108713269234,0.9832589783843468,0.9879463,0.99686885,0.86552435,0.85184634,0.9347221
1595,1.6285714285714286,81028,114.0050944,11.9,10.49767936,24.8178924405318,0.5198497772216797,0.5027691299999333,778.7146112918854,760.8894345299996,0.04503178596496582,0.030756400000086614,26.544362783432007,16.457960304999546,0.47474193572998047,0.47194128000001,752.0778503417969,744.2492212649998,0.16228771209716797,0.16148172999999133,259.2806079387665,254.45448327499838,0.3118562698364258,0.30987556000002314,491.1426866054535,488.48799186999844,9.5367431640625e-06,9.44999999319407e-06,0.34479236602783203,0.22530615999850312,0.0473339669406414,0.9846474522158889,0.98840195,0.99799025,0.9681152,0.81879,0.9400398
1596,1.629591836734694,52612,114.083127296,11.9,10.49767936,24.8178924405318,0.46671485900878906,0.46436500000004344,779.1813261508942,761.3537995299996,0.0001068115234375,0.00010688999998365034,26.544469594955444,16.45806719499953,0.46656298637390137,0.4642029999999977,752.5444133281708,744.7134242649998,0.15800976753234863,0.1574256599999444,259.4386177062988,254.61190893499833,0.3076012134552002,0.3058132399999067,491.4502878189087,488.79380510999835,9.298324584960938e-06,9.330000011686934e-06,0.344801664352417,0.2253154899985148,0.04455021396279335,0.9853865148369153,0.98907566,0.9973234,0.91767144,0.8530455,0.9432452
1597,1.6306122448979592,101380,114.182426624,11.9,10.49767936,24.8178924405318,0.4934508800506592,0.47735023000007004,779.6747770309448,761.8311497599997,0.033570289611816406,0.01948617000005015,26.57803988456726,16.47755336499958,0.4597921371459961,0.45777951000002304,753.0042054653168,745.1712037749999,0.1557157039642334,0.1550266100000499,259.59433341026306,254.76693554499838,0.3033912181854248,0.3020764699999745,491.7536790370941,489.0958815799983,1.0013580322265625e-05,9.879999993245292e-06,0.34481167793273926,0.22532536999850805,0.04611458629369736,0.9843819057292837,0.9920421,0.9951356,0.8497995,0.88312817,0.94016224
1598,1.6316326530612244,103940,114.07468544,11.9,10.49767936,24.8178924405318,0.4881916046142578,0.48616802000003645,780.1629686355591,762.3173177799997,0.0005819797515869141,0.0006007700000054683,26.578621864318848,16.478154134999585,0.4875650405883789,0.4855180200000859,753.4917705059052,745.656721795,0.16707634925842285,0.16630940000004557,259.7614097595215,254.93324494499842,0.3201262950897217,0.3188527199999953,492.07380533218384,489.4147342999983,9.298324584960938e-06,9.230000046045461e-06,0.3448209762573242,0.2253345999985541,0.04754131659865379,0.9839480799243839,0.99193025,0.99527335,0.90845287,0.8598167,0.93638766
1599,1.6326530612244898,97668,113.919156224,11.9,10.49767936,24.8178924405318,0.4952552318572998,0.4889514809999582,780.6582238674164,762.8062692609997,0.0138092041015625,0.009515949999922668,26.59243106842041,16.487670084999507,0.48136353492736816,0.4793583609999814,753.9731340408325,746.1360801559999,0.16578412055969238,0.16505140999993273,259.9271938800812,255.09829635499835,0.31496262550354004,0.3136962410000024,492.3887679576874,489.7284305409983,8.821487426757812e-06,8.620000016890117e-06,0.344829797744751,0.225343219998571,0.04764692485332489,0.9843613748780117,0.991054,0.99600327,0.91433656,0.8477683,0.9343198
1600,1.633673469387755,123780,114.099367936,11.9,10.49767936,24.8178924405318,0.4743967056274414,0.4724096599999257,781.1326205730438,763.2786789209996,0.00010514259338378906,0.00010520000000724394,26.592536211013794,16.487775284999515,0.47424793243408203,0.47224778999998307,754.4473819732666,746.6083279459999,0.16044020652770996,0.1597508500000231,260.0876340866089,255.25804720499838,0.3128681182861328,0.31155151999996633,492.7016360759735,490.0399820609983,8.821487426757812e-06,8.949999937613029e-06,0.34483861923217773,0.2253521699985086,0.04560388997197151,0.9846865002959312,0.991951,0.9961503,0.95624995,0.8053799,0.93997514
1601,1.6346938775510205,71940,113.86626048,11.9,10.49767936,24.8178924405318,0.4998040199279785,0.4850317000000359,781.6324245929718,763.7637106209996,0.048923492431640625,0.03599193999991712,26.641459703445435,16.523767224999432,0.45080113410949707,0.44896424000000934,754.8981831073761,747.0572921859999,0.1526501178741455,0.15204755999991448,260.24028420448303,255.4100947649983,0.29759716987609863,0.2963697699999557,492.9992332458496,490.33635183099824,8.106231689453125e-06,8.08000004326459e-06,0.3448467254638672,0.22536024999855186,0.04754361882805824,0.9843456145501869,0.99108636,0.9954016,0.9290425,0.8363171,0.93681705
1602,1.6357142857142857,88196,113.865961472,11.9,10.49767936,24.8178924405318,0.485518217086792,0.4834584500000574,782.1179428100586,764.2471690709997,0.0005803108215332031,0.0005948499999703927,26.642040014266968,16.524362074999402,0.4848928451538086,0.4828142899999648,755.3830759525299,747.5401064759999,0.16631436347961426,0.16554889000008188,260.40659856796265,255.57564365499837,0.31821584701538086,0.31690836999996463,493.317449092865,490.6532602009982,9.5367431640625e-06,9.370000043418258e-06,0.34485626220703125,0.22536961999859528,0.04456569254398346,0.9852330393834364,0.99171734,0.9962079,0.93455696,0.8808071,0.936561
1603,1.636734693877551,5892,113.971421184,11.9,10.49767936,24.8178924405318,0.4681427478790283,0.4660539100000278,782.5860855579376,764.7132229809997,0.0005893707275390625,0.000611639999988256,26.642629384994507,16.52497371499939,0.46750760078430176,0.4653918799999701,755.8505835533142,748.0054983559999,0.15958642959594727,0.15883299000006446,260.5661849975586,255.73447664499844,0.3075590133666992,0.3062027200001012,493.6250081062317,490.9594629209983,9.5367431640625e-06,9.4600000011269e-06,0.3448657989501953,0.2253790799985964,0.05005437880754471,0.9828477248850636,0.9867596,0.9969313,0.913255,0.87428576,0.93190736
1604,1.6377551020408163,95876,114.014973952,11.9,10.49767936,24.8178924405318,0.5012674331665039,0.49461691999999857,783.0873529911041,765.2078399009997,0.018270015716552734,0.013889090000020587,26.66089940071106,16.53886280499941,0.48292040824890137,0.48065828000005695,756.3335039615631,748.4861566359999,0.1656510829925537,0.1647992199999635,260.73183608055115,255.8992758649984,0.3167152404785156,0.3153103199999805,493.9417233467102,491.2747732409983,9.298324584960938e-06,9.009999985210015e-06,0.3448750972747803,0.22538808999858162,0.046808917075395584,0.98427266815055,0.9873861,0.99506813,0.94803524,0.8651843,0.9395019
1605,1.6387755102040817,94468,114.024361984,11.9,10.49767936,24.8178924405318,0.5252399444580078,0.5005513110000948,783.6125929355621,765.7083912119998,0.05034589767456055,0.027862720000030095,26.71124529838562,16.56672552499944,0.4748036861419678,0.4726026109999566,756.8083076477051,748.9587592469999,0.16104388236999512,0.16017422000004444,260.89287996292114,256.05945008499845,0.31308817863464355,0.3117581209999116,494.25481152534485,491.5865313619982,9.059906005859375e-06,8.869999987837218e-06,0.34488415718078613,0.22539695999856946,0.049128297716379166,0.9839590724998221,0.9868606,0.9959093,0.9104754,0.85123855,0.9418309
1606,1.639795918367347,57988,113.904115712,11.9,10.49767936,24.8178924405318,0.4634242057800293,0.4613116100000525,784.0760171413422,766.1697028219999,0.0006136894226074219,0.00014607000002797577,26.711858987808228,16.56687159499947,0.4627664089202881,0.46062346999997317,757.2710740566254,749.4193827169998,0.15796709060668945,0.15710408000006737,261.05084705352783,256.2165541649985,0.30443716049194336,0.30316360999995595,494.5592486858368,491.88969497199815,8.58306884765625e-06,8.730000104151259e-06,0.3448927402496338,0.2254056899986736,0.050795868039131165,0.9838188587255886,0.9877247,0.9964566,0.9529781,0.8528394,0.935492
1607,1.6408163265306122,85508,113.896103936,11.9,10.49767936,24.8178924405318,0.5008442401885986,0.4938083499999948,784.5768613815308,766.6635111719999,0.01779484748840332,0.01343106000001626,26.72965383529663,16.580302654999485,0.4829685688018799,0.480300419999935,757.7540426254272,749.8996831369998,0.16538405418395996,0.1647809999999481,261.2162311077118,256.38133516499846,0.31694555282592773,0.31489537000004475,494.8761942386627,492.2045903419982,8.821487426757812e-06,8.89000000370288e-06,0.34490156173706055,0.2254145799986773,0.051518019288778305,0.9829673712292223,0.98424375,0.9980901,0.9349194,0.8416296,0.9370788
1608,1.6418367346938776,84740,113.8957312,11.9,10.49767936,24.8178924405318,0.4586358070373535,0.45669662000000244,785.0354971885681,767.1202077919999,0.00011539459228515625,0.00013382000008732575,26.729769229888916,16.580436474999573,0.4584779739379883,0.45652117999998154,758.2125205993652,750.3562043169998,0.1558682918548584,0.15512846000001446,261.37209939956665,256.5364636249985,0.30179619789123535,0.30056744999990315,495.17799043655396,492.5051577919981,8.344650268554688e-06,8.170000000973232e-06,0.3449099063873291,0.22542274999867828,0.04609454795718193,0.9842968746931449,0.9872429,0.9959294,0.9156506,0.8474528,0.94469887
1609,1.6428571428571428,87684,113.927553024,11.9,10.49767936,24.8178924405318,0.5044567584991455,0.48258699000007255,785.5399539470673,767.6027947819999,0.04903244972229004,0.02917187000002741,26.778801679611206,16.6096083449996,0.45533227920532227,0.45333367000000635,758.6678528785706,750.8095379869998,0.15480470657348633,0.15412512000000334,261.52690410614014,256.6905887449985,0.2999086380004883,0.29858793000005335,495.47789907455444,492.80374572199815,8.821487426757812e-06,8.660000048621441e-06,0.34491872787475586,0.2254314099987269,0.04614990949630737,0.9848356756862784,0.99264795,0.99439657,0.93786585,0.88815075,0.93864125
1610,1.6438775510204082,57092,113.927323648,11.9,10.49767936,24.8178924405318,0.4805266857147217,0.4783098799999834,786.020480632782,768.0811046619999,0.0005648136138916016,0.0005887999999458771,26.779366493225098,16.610197144999546,0.4799182415008545,0.4776721399999815,759.1477711200714,751.2872101269998,0.16415786743164062,0.16318167999997968,261.6910619735718,256.85377042499846,0.3153834342956543,0.314123640000048,495.7932825088501,493.1178693619982,8.344650268554688e-06,8.170000000973232e-06,0.3449270725250244,0.22543957999872788,0.049399904906749725,0.9833772846463207,0.99344033,0.99294186,0.933863,0.8658606,0.93375576
1611,1.6448979591836734,13316,113.882218496,11.9,10.49767936,24.8178924405318,0.4561891555786133,0.45416506000003665,786.4766697883606,768.535269722,0.0005943775177001953,0.0006113100000675331,26.779960870742798,16.610808454999614,0.4555490016937256,0.45350356999995256,759.6033201217651,751.7407136969997,0.15581679344177246,0.15498802999991312,261.84687876701355,257.0087584549984,0.29936718940734863,0.2981568000000152,496.09264969825745,493.4160261619982,8.821487426757812e-06,8.760000014262914e-06,0.34493589401245117,0.22544833999874214,0.04927700012922287,0.9838673498299962,0.9910973,0.9952171,0.92356825,0.8268627,0.93510574
1612,1.6459183673469389,78724,114.050105344,11.9,10.49767936,24.8178924405318,0.4756183624267578,0.4696235410000327,786.9522881507874,769.004893263,0.015189409255981445,0.011370429999942644,26.79515027999878,16.622178884999556,0.4603550434112549,0.4581836210001029,760.0636751651764,752.1988973179998,0.15605497360229492,0.15522473100008938,262.00293374061584,257.16398318599846,0.3031647205352783,0.3018100900000036,496.3958144187927,493.7178362519982,9.298324584960938e-06,9.299999987888441e-06,0.34494519233703613,0.22545763999873003,0.04772219434380531,0.9839724639325693,0.98872066,0.9976303,0.94226074,0.80240923,0.93888843
1613,1.646938775510204,39940,114.070577152,11.9,10.49767936,24.8178924405318,0.5258750915527344,0.5108930500000497,787.4781632423401,769.515786313,0.04448676109313965,0.0315702399999509,26.83963704109192,16.653749124999507,0.48131227493286133,0.4792505099999289,760.5449874401093,752.6781478279997,0.16361165046691895,0.16294044999995094,262.16654539108276,257.3269236359984,0.3171412944793701,0.3157609899999443,496.7129557132721,494.03359724199817,9.059906005859375e-06,8.859999979904387e-06,0.344954252243042,0.22546649999870993,0.0456802137196064,0.984699929347395,0.98981196,0.99751586,0.92071974,0.83345413,0.9368583
1614,1.6479591836734695,24324,114.061115392,11.9,10.49767936,24.8178924405318,0.5047378540039062,0.4946405100000675,787.982901096344,770.0104268230001,0.0278167724609375,0.01920955999992202,26.867453813552856,16.67295868499943,0.4768402576446533,0.47535432000006494,761.0218276977539,753.1535021479998,0.16399931907653809,0.16375215999994452,262.3305447101593,257.49067579599836,0.31224870681762695,0.3110190300000113,497.0252044200897,494.3446162719982,8.106231689453125e-06,8.299999990413198e-06,0.34496235847473145,0.22547479999870035,0.04767368361353874,0.9841753084070656,0.9924631,0.9952952,0.90593725,0.85161746,0.9353841
