,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,ke
75,106,30,inf,False,1,1,[0],[0.8057554],45.1569293737373
76,109,24,0.4242791745540105,True,1,1,[ 2 21],[0.64204544 0.00388802],31.650775238865826
77,111,12,6.873958107116003,False,1,1,[ 6 38],[0.6140036  0.08306551],609.9429577414888
78,113,45,0.7348730873961772,True,1,1,[10 52],[8.803419e-01 3.108486e-04],42.3554055900607
79,115,10,0.2999878178050282,True,0,1,[5],[0.7173913],20.28797703692244
80,115,12,0.5926914319404314,True,1,1,[ 4 20],[0.8487395 0.032    ],30.397050911948078
81,117,18,0.2999267582976823,True,1,1,[ 3 19],[0.5362319  0.00334821],44.01517456647509
82,120,16,0.6708067565157024,True,1,1,[6],[0.7196262],26.609588163296856
83,122,15,0.33582577538647845,True,1,1,[11 39],[7.1641791e-01 5.9737155e-04],41.884597865194856
84,124,14,46.07518397278726,False,0,1,[ 5 66],[0.52380955 0.06859206],34.083700910491594
85,124,15,14.978962542935959,False,0,1,[11],[0.8181818],38.350579001309775
86,124,60,0.3000183109349024,True,1,1,[12 49],[8.4848487e-01 2.2836264e-04],24.682457928283434
87,125,15,2.163293523722314,True,1,1,[ 8 32],[0.27731094 0.02173913],15.938351311013603
88,126,22,1.6155517089390865,True,1,1,[13],[0.7627119],19.92421486715089
89,126,26,1.2727871720542923,True,1,1,[12],[0.9052632],28.224026455374833
90,128,8,34.13547808744566,False,0,1,[ 9  1 26],[0.60169494 0.22413793 0.00838574],44.32370663089881
91,129,9,1.2728159440183007,True,1,1,[4 3],[0.75       0.13483146],36.65696595435503
92,133,37,0.29992675820064585,True,1,1,[ 2 31],[0.71428573 0.00137552],25.45480313080233
93,135,12,0.67082040449544,True,1,1,[ 6 33],[0.8125     0.00182815],48.29932310182504
94,135,16,0.300048828125,True,1,1,[ 0 26],[7.2549021e-01 4.3763677e-04],36.769796154326535
95,139,33,0.4242791742796267,True,0,1,[ 7 55],[0.55       0.01486989],54.60242952029191
96,140,16,0.7348170250056694,True,1,1,[6 3],[0.5689655  0.17924528],38.89270781134359
97,142,32,0.5195676732112771,True,1,1,[ 6 33],[0.8148148  0.00343643],49.20627433999066
98,143,8,49.96783235265751,False,0,1,[8],[0.70212764],28.54772956957086
99,146,11,9.285451621598142,False,1,1,[5],[0.7364341],36.01273114582289
100,147,28,0.4242252311158769,True,1,1,[ 5 29],[0.3472222 0.0003785],42.433608999349424
101,148,22,0.29998779296875,True,1,1,[ 0 13],[6.8852460e-01 3.9936102e-04],23.208555360826555
102,151,11,0.29992675820064585,True,1,1,[11],[0.8445946],36.760721590125634
103,151,35,inf,False,1,1,[1],[0.59375],13.405908873504838
104,156,11,0.599853515625,True,1,1,[12],[0.80246913],21.467505107471776
